1162039118      4000         3
                                                       Input3(f)
                                                                
                       Input3(f)                                
       401                4096         1         2      4096                   1         0
  0.00000000000000e+000  1.00000000000000e+000  1.00000000000000e+001  1.00000000000000e+000         0
         0      4096         1         0
        18         0         0         0         0         2  1.50000000000000e+001  1.00119554981692e+000
         0
         8         0         0         0         1         1  0.00000000000000e+000  1.00000000000000e+000
         0
         0         0         0         0         0         1  0.00000000000000e+000  1.00000000000000e+000
         0
         0         0        35
      2000         1                               0
      2001         1                               0
      2002         2                  0.0000000e+000
      2003         2                  0.0000000e+000
      2004         1                               0
      2005         1                               1
      2006         1                               0
      2007         1                               0
      2008         2                  0.0000000e+000
      2009         2                  0.0000000e+000
      2010         2                  1.0000000e+000
      2011         2                  1.0000000e+000
      2012         2                  1.0000000e+000
      2013         2                  0.0000000e+000
      2014         2                  0.0000000e+000
      2015         2                  0.0000000e+000
      2016         2                  0.0000000e+000
      2017         3                        10485588
      2018         1                               0
      2019         1                               1
      2020         1                             102
      2021         1                               0
      2022         1                               0
      2023         1                               0
      2024         1                               0
      2025         1                               0
      2026         2                  0.0000000e+000
      2027         2                  0.0000000e+000
      2028         2                  0.0000000e+000
      2029         2                  0.0000000e+000
      2030         2                  4.0000000e+000
      2031         2                  1.0000000e+000
      2032         2                  2.0000000e+003
      2033         2                  2.9399988e+001
      2034         1                              12
 1.5000000E+001	 4.7516551E-006
 1.5017933E+001	 4.4830467E-006
 1.5035888E+001	 4.5694687E-006
 1.5053864E+001	 4.0283840E-006
 1.5071861E+001	 3.0836802E-006
 1.5089881E+001	 2.7600165E-006
 1.5107922E+001	 2.8210673E-006
 1.5125984E+001	 2.8026564E-006
 1.5144068E+001	 2.8902627E-006
 1.5162173E+001	 3.1318657E-006
 1.5180301E+001	 3.8485182E-006
 1.5198449E+001	 4.3010996E-006
 1.5216619E+001	 4.5252682E-006
 1.5234812E+001	 4.6480591E-006
 1.5253026E+001	 4.3926002E-006
 1.5271261E+001	 3.8585981E-006
 1.5289519E+001	 3.4021812E-006
 1.5307798E+001	 3.4392394E-006
 1.5326099E+001	 3.4329860E-006
 1.5344423E+001	 3.3097949E-006
 1.5362768E+001	 3.2324967E-006
 1.5381135E+001	 2.8745671E-006
 1.5399524E+001	 2.7176102E-006
 1.5417934E+001	 2.8578504E-006
 1.5436368E+001	 3.4168165E-006
 1.5454823E+001	 3.8801818E-006
 1.5473300E+001	 4.7211142E-006
 1.5491798E+001	 4.9800483E-006
 1.5510320E+001	 4.4756739E-006
 1.5528863E+001	 3.9420484E-006
 1.5547429E+001	 3.2364151E-006
 1.5566016E+001	 2.4075443E-006
 1.5584626E+001	 2.2395905E-006
 1.5603259E+001	 1.9482159E-006
 1.5621913E+001	 2.2664055E-006
 1.5640590E+001	 3.1973880E-006
 1.5659289E+001	 3.9352235E-006
 1.5678010E+001	 4.3723376E-006
 1.5696754E+001	 4.4750936E-006
 1.5715521E+001	 4.7478670E-006
 1.5734309E+001	 4.8373649E-006
 1.5753120E+001	 4.5848387E-006
 1.5771954E+001	 4.7125254E-006
 1.5790811E+001	 4.5629045E-006
 1.5809689E+001	 3.7410657E-006
 1.5828590E+001	 3.5338749E-006
 1.5847514E+001	 3.1798245E-006
 1.5866461E+001	 3.4876289E-006
 1.5885429E+001	 3.3494937E-006
 1.5904422E+001	 3.1264901E-006
 1.5923436E+001	 3.4336674E-006
 1.5942473E+001	 3.7337848E-006
 1.5961534E+001	 4.1809840E-006
 1.5980617E+001	 4.4153376E-006
 1.5999722E+001	 4.8629977E-006
 1.6018850E+001	 5.1796192E-006
 1.6038002E+001	 5.0975382E-006
 1.6057177E+001	 5.0209705E-006
 1.6076372E+001	 4.2342035E-006
 1.6095592E+001	 3.9221172E-006
 1.6114836E+001	 3.5555627E-006
 1.6134102E+001	 3.4917102E-006
 1.6153391E+001	 3.7534460E-006
 1.6172703E+001	 4.2526881E-006
 1.6192039E+001	 4.5233196E-006
 1.6211397E+001	 4.5773527E-006
 1.6230778E+001	 4.6509062E-006
 1.6250183E+001	 4.3395353E-006
 1.6269611E+001	 4.0413397E-006
 1.6289063E+001	 4.1140097E-006
 1.6308537E+001	 4.3853538E-006
 1.6328035E+001	 4.8388733E-006
 1.6347555E+001	 5.1459992E-006
 1.6367100E+001	 5.0050917E-006
 1.6386667E+001	 4.8658599E-006
 1.6406258E+001	 4.1833596E-006
 1.6425873E+001	 3.9167930E-006
 1.6445511E+001	 4.1693961E-006
 1.6465172E+001	 4.3884556E-006
 1.6484858E+001	 4.1704516E-006
 1.6504566E+001	 3.9564693E-006
 1.6524298E+001	 3.9345814E-006
 1.6544054E+001	 3.8944427E-006
 1.6563833E+001	 3.4097475E-006
 1.6583635E+001	 3.1873776E-006
 1.6603462E+001	 3.0136950E-006
 1.6623312E+001	 3.4367217E-006
 1.6643187E+001	 4.0162313E-006
 1.6663084E+001	 4.2149572E-006
 1.6683006E+001	 4.0776622E-006
 1.6702951E+001	 4.1131698E-006
 1.6722919E+001	 4.2862530E-006
 1.6742914E+001	 4.6824571E-006
 1.6762930E+001	 5.0835315E-006
 1.6782970E+001	 5.1846851E-006
 1.6803036E+001	 5.4769375E-006
 1.6823126E+001	 5.0552489E-006
 1.6843239E+001	 4.3407376E-006
 1.6863375E+001	 4.0957857E-006
 1.6883535E+001	 3.9660877E-006
 1.6903721E+001	 3.6653062E-006
 1.6923931E+001	 3.7781376E-006
 1.6944164E+001	 4.1762751E-006
 1.6964420E+001	 4.4652743E-006
 1.6984703E+001	 4.6403443E-006
 1.7005009E+001	 4.7465178E-006
 1.7025339E+001	 4.5362626E-006
 1.7045694E+001	 4.6966557E-006
 1.7066072E+001	 4.6665714E-006
 1.7086477E+001	 3.9952088E-006
 1.7106905E+001	 3.8238668E-006
 1.7127356E+001	 3.4626898E-006
 1.7147833E+001	 3.3319243E-006
 1.7168333E+001	 3.4131297E-006
 1.7188860E+001	 3.6041404E-006
 1.7209410E+001	 4.1261424E-006
 1.7229984E+001	 5.0549352E-006
 1.7250584E+001	 5.9974727E-006
 1.7271208E+001	 6.1576184E-006
 1.7291857E+001	 5.9459812E-006
 1.7312529E+001	 5.4382199E-006
 1.7333227E+001	 5.1311813E-006
 1.7353951E+001	 4.2710676E-006
 1.7374699E+001	 3.7946957E-006
 1.7395470E+001	 3.7680070E-006
 1.7416267E+001	 4.0418349E-006
 1.7437090E+001	 4.4602098E-006
 1.7457935E+001	 4.7710264E-006
 1.7478807E+001	 4.9880123E-006
 1.7499704E+001	 5.6555432E-006
 1.7520626E+001	 5.7605216E-006
 1.7541573E+001	 5.6911099E-006
 1.7562546E+001	 5.1004949E-006
 1.7583542E+001	 4.8131647E-006
 1.7604565E+001	 5.0493741E-006
 1.7625610E+001	 5.1193729E-006
 1.7646683E+001	 4.7638891E-006
 1.7667782E+001	 4.8903703E-006
 1.7688904E+001	 5.1367238E-006
 1.7710052E+001	 5.1796287E-006
 1.7731224E+001	 5.2668347E-006
 1.7752424E+001	 5.9613690E-006
 1.7773647E+001	 6.4675446E-006
 1.7794897E+001	 5.8430956E-006
 1.7816172E+001	 5.1706938E-006
 1.7837471E+001	 5.2982396E-006
 1.7858797E+001	 5.0283857E-006
 1.7880148E+001	 4.9926657E-006
 1.7901525E+001	 4.9980986E-006
 1.7922926E+001	 5.1485672E-006
 1.7944355E+001	 5.1408324E-006
 1.7965809E+001	 5.2964169E-006
 1.7987288E+001	 5.3075428E-006
 1.8008791E+001	 5.2326345E-006
 1.8030323E+001	 5.4882066E-006
 1.8051878E+001	 5.7625743E-006
 1.8073460E+001	 6.1185028E-006
 1.8095068E+001	 5.9201502E-006
 1.8116701E+001	 5.3051790E-006
 1.8138361E+001	 5.3877102E-006
 1.8160046E+001	 5.5944724E-006
 1.8181757E+001	 5.7087873E-006
 1.8203495E+001	 5.7208972E-006
 1.8225258E+001	 5.2143769E-006
 1.8247047E+001	 5.5376249E-006
 1.8268862E+001	 5.9694689E-006
 1.8290703E+001	 5.6308568E-006
 1.8312571E+001	 5.4981801E-006
 1.8334465E+001	 6.2569420E-006
 1.8356384E+001	 6.3569150E-006
 1.8378330E+001	 6.1628889E-006
 1.8400303E+001	 5.8767178E-006
 1.8422300E+001	 5.4021734E-006
 1.8444326E+001	 4.8372385E-006
 1.8466377E+001	 5.2559353E-006
 1.8488455E+001	 5.6406579E-006
 1.8510559E+001	 6.1627848E-006
 1.8532688E+001	 6.1765613E-006
 1.8554846E+001	 6.4554465E-006
 1.8577028E+001	 6.5144750E-006
 1.8599237E+001	 6.3123780E-006
 1.8621475E+001	 6.1129067E-006
 1.8643738E+001	 6.4663923E-006
 1.8666027E+001	 6.6183111E-006
 1.8688343E+001	 6.4766091E-006
 1.8710686E+001	 6.1458927E-006
 1.8733055E+001	 6.0758189E-006
 1.8755451E+001	 5.9015579E-006
 1.8777876E+001	 5.7661978E-006
 1.8800325E+001	 6.3423627E-006
 1.8822802E+001	 6.7326723E-006
 1.8845304E+001	 6.7062028E-006
 1.8867836E+001	 6.0642997E-006
 1.8890392E+001	 6.0292828E-006
 1.8912977E+001	 5.8981391E-006
 1.8935589E+001	 6.2610466E-006
 1.8958227E+001	 6.1695537E-006
 1.8980892E+001	 6.4238916E-006
 1.9003586E+001	 5.9177464E-006
 1.9026306E+001	 5.4868206E-006
 1.9049051E+001	 5.2384753E-006
 1.9071827E+001	 5.1425181E-006
 1.9094627E+001	 4.9962155E-006
 1.9117456E+001	 5.6204840E-006
 1.9140312E+001	 6.7047713E-006
 1.9163195E+001	 6.5134404E-006
 1.9186106E+001	 7.0508249E-006
 1.9209044E+001	 7.0617125E-006
 1.9232010E+001	 7.1935910E-006
 1.9255001E+001	 7.0723295E-006
 1.9278023E+001	 7.0513975E-006
 1.9301069E+001	 6.8085556E-006
 1.9324146E+001	 7.1157692E-006
 1.9347248E+001	 6.9876269E-006
 1.9370378E+001	 6.8200752E-006
 1.9393538E+001	 6.2921476E-006
 1.9416723E+001	 6.2170252E-006
 1.9439938E+001	 6.9345783E-006
 1.9463179E+001	 6.6790744E-006
 1.9486448E+001	 7.4587065E-006
 1.9509745E+001	 7.7381674E-006
 1.9533070E+001	 8.1006765E-006
 1.9556421E+001	 8.1881144E-006
 1.9579803E+001	 7.4431846E-006
 1.9603212E+001	 6.9538005E-006
 1.9626648E+001	 6.4072251E-006
 1.9650112E+001	 6.9838475E-006
 1.9673605E+001	 7.2500015E-006
 1.9697126E+001	 7.6853948E-006
 1.9720675E+001	 8.5087740E-006
 1.9744251E+001	 9.0027315E-006
 1.9767857E+001	 9.3601930E-006
 1.9791491E+001	 9.8109458E-006
 1.9815153E+001	 9.0472968E-006
 1.9838842E+001	 8.1306307E-006
 1.9862560E+001	 7.6185497E-006
 1.9886307E+001	 6.8287213E-006
 1.9910082E+001	 6.8818754E-006
 1.9933886E+001	 7.1915347E-006
 1.9957718E+001	 7.2183593E-006
 1.9981579E+001	 6.9783487E-006
 2.0005468E+001	 7.5685521E-006
 2.0029385E+001	 8.0812551E-006
 2.0053331E+001	 8.6488571E-006
 2.0077307E+001	 8.9800224E-006
 2.0101309E+001	 8.2114339E-006
 2.0125341E+001	 8.5006286E-006
 2.0149403E+001	 8.9129589E-006
 2.0173492E+001	 9.3667268E-006
 2.0197611E+001	 9.7099010E-006
 2.0221758E+001	 9.1162365E-006
 2.0245934E+001	 8.8069601E-006
 2.0270138E+001	 8.5763431E-006
 2.0294373E+001	 8.6194232E-006
 2.0318636E+001	 8.8361849E-006
 2.0342928E+001	 8.8458910E-006
 2.0367249E+001	 8.8673651E-006
 2.0391598E+001	 8.7984436E-006
 2.0415977E+001	 8.8208008E-006
 2.0440386E+001	 9.1948004E-006
 2.0464823E+001	 9.7954653E-006
 2.0489290E+001	 9.9707959E-006
 2.0513786E+001	 9.2057262E-006
 2.0538311E+001	 8.8350262E-006
 2.0562866E+001	 8.4914600E-006
 2.0587450E+001	 8.5195534E-006
 2.0612062E+001	 8.6155405E-006
 2.0636705E+001	 8.6383816E-006
 2.0661379E+001	 9.3274193E-006
 2.0686079E+001	 9.4087436E-006
 2.0710812E+001	 9.6056174E-006
